#element,configuration,UUID
U,X/Diamond,800027a4-28ce-4a51-9eb1-af11b99ccc7a
U,X/FCC,658ae77f-dfad-48f8-ba98-6cca592b4a12
U,X/SC,c3dcbdde-23d7-4c61-9029-a8291bcebc73
V,X/BCC,f4d8bd52-05cc-4275-aaa0-a8ffbfafe8bf
V,X/Diamond,ab3e8c22-2d7c-4439-9ef9-b3a8f590967c
V,X/FCC,7de644ab-f8a8-4f28-97bc-539b0fef866d
V,X/SC,4ce79485-f805-44f4-8506-f740c3c6285e
W,X/BCC,78f35f4f-2c49-44cb-a96c-06811775561a
W,X/Diamond,b6f4a4d0-5b03-410e-bb2f-f0b43fcb238c
W,X/FCC,ebb80bad-0ed1-4a37-959e-04a99ebd9b4b
W,X/SC,50a2f966-ef2f-42a3-90df-129bc4c8b054
Xe,X/BCC,864f6bb9-0b16-466f-bb69-37bd5e67e8f7
Xe,X/Diamond,f156ce1b-4f76-44cc-9e92-71158dc82de9
Xe,X/FCC,94bf23b9-07fc-4f00-b3c9-146972429a04
Xe,X/SC,4c0466b3-38ae-4557-9553-e9640f564234
Y,X/BCC,c6eed4db-3a52-451b-a58f-c222c613d0a7
Y,X/Diamond,3a4f4964-6682-4b79-bdca-7e67d8cdf4e7
Y,X/FCC,4b83377a-c2f3-4e4f-8d0f-d517db1d5ebf
Y,X/SC,d91afbcf-1b75-40f7-be28-2581037271b3
Yb,X/BCC,d5d0df3c-3ef4-4c57-97c6-a47d03645f46
Yb,X/Diamond,40ee5de4-4152-4e21-80b6-32f411b3c6cb
Yb,X/FCC,6c007fee-9697-4806-b7cb-4e55ca1ece30
Yb,X/SC,9295429b-d17f-462d-a64d-c7913ae73393
Zn,X/BCC,1fefcec5-e100-47ee-b9a5-32ca35786d0f
Zn,X/Diamond,f237ebb3-f251-43bc-b4bb-66da85812074
Zn,X/FCC,b4b0bd51-def9-4999-aa65-935646348886
Zn,X/SC,03ae2701-f485-4071-993a-4e2efba5c7c7
Zr,X/BCC,93f0e53d-d89d-446e-b5d8-bb759e2d8e53
Zr,X/Diamond,2e7e3a7a-09c6-4046-9095-ab97acdc1b12
Zr,X/FCC,38528c42-3235-483c-a0e4-a74f79de1326
Zr,X/SC,bc9d8d48-943e-444e-8a18-97eac52979cb
