#element,configuration,UUID
U,X/FCC,41e84d8c-4295-4881-8a39-06a4fcbe386b
U,X/SC,fa8ff6d8-0363-4ecc-a989-d0fe08d8f3bc
V,X/BCC,a5d0db95-1322-424f-8658-eabe592caf4f
V,X/Diamond,53c4a1ff-ed17-4ea9-92e1-0c021903fe0e
V,X/FCC,d8cf630b-cd13-404e-98d7-a0c8efeffa56
V,X/SC,35f08a03-38f5-498f-ad43-52463fb13040
W,X/BCC,4736ded2-69be-4919-9a5c-e5f1febb6c12
W,X/Diamond,9397ceb2-640c-4e02-b748-5d28eaa76d92
W,X/FCC,f95e57a3-82a1-4554-9e7d-40d42887e8e8
W,X/SC,7ad6281f-d753-406f-ba1b-a2346d902fc0
Xe,X/BCC,9525430a-c88c-44df-bd9b-29da2e410f58
Xe,X/Diamond,4c21b7d9-d1e1-4157-af46-ab557497fac9
Xe,X/FCC,9d55e2a0-055d-4b34-9a35-4dc3f47aedf3
Xe,X/SC,7fe44e1b-b5c9-4f15-85dc-ba0bd4b08cfe
Y,X/BCC,441ac14c-2f48-4f4c-a387-f6f2599e00b0
Y,X/Diamond,8544e5af-968c-405f-ba6b-f18312520224
Y,X/FCC,00e6904c-66ec-41f0-aba5-a8bfed2a3959
Y,X/SC,03925465-f733-44f1-8e35-3af525e1d94c
Yb,X/BCC,88be75d2-2678-42c1-acae-ef64d2a87ebc
Yb,X/Diamond,64c678c2-1bb6-4426-8853-a9e0044b313d
Yb,X/FCC,2c822333-3392-4a80-a305-7bf05f8f79bb
Yb,X/SC,e034565d-75dc-4380-9488-7b1446200ffd
Zn,X/BCC,ec17f30c-1890-42c9-b801-92d4a0cf33bd
Zn,X/Diamond,66e5e526-bf97-4824-a047-e741bdd3f19b
Zn,X/FCC,61994377-97e5-4c63-895f-14a2a8f7ed36
Zn,X/SC,8bab6b09-307b-47e0-b76e-95831e2eefac
Zr,X/BCC,a18b7e86-1d34-4bb8-ad52-1d80e1ba1276
Zr,X/Diamond,d79c1b3f-9113-4435-875e-0d99fb98cee2
Zr,X/FCC,30326134-da95-4094-ba5f-b7d174334ea3
Zr,X/SC,844a7ab2-f61d-421f-8641-34b13c53e38d
